payor,recipient,trans
Australia,Saudi_Arabic,0
Australia,Slovenia,0
Australia,Sweden,0
Australia,Switzerland,0
Australia,Thailand,0
Australia,Turkey,0
Australia,UAE,0
Australia,Ukraine,0
Australia,United_Kingdom,0
Australia,United_States,0
Australia,Vietnam,0
Belgium,Argentina,0
Belgium,Austria,0
Belgium,Australia,0
Belgium,Belgium,0
Belgium,China,0
Belgium,Canada,0
Belgium,Croatia,0
Belgium,Denmark,0
Belgium,Finland,0
Belgium,France,849078
Belgium,Germany,0
Belgium,Hong_Kong,0
Belgium,Hungary,0
Belgium,India,0
Belgium,Ireland,0
Belgium,Italy,0
Belgium,Japan,0
Belgium,Korea,0
Belgium,Lebanon,0
Belgium,Malaysia,0
Belgium,Netherlands,0
Belgium,New_Zealand,0
Belgium,Philippines,0
Belgium,Poland,0
Belgium,Qatar,0
Belgium,Russia,0
Belgium,South_Africa,0
Belgium,Belgium,0
Belgium,Singapore,0
Belgium,Spain,0
Belgium,Saudi_Arabic,0
Belgium,Slovenia,0
Belgium,Sweden,0
Belgium,Switzerland,0
Belgium,Thailand,0
Belgium,Turkey,0
Belgium,UAE,0
Belgium,Ukraine,0
Belgium,United_Kingdom,0
Belgium,United_States,0
Belgium,Vietnam,0
China,Argentina,0
China,Austria,0
China,Australia,0
China,Belgium,0
China,China,0
China,Canada,0
China,Croatia,0
China,Denmark,0
China,Finland,0
China,France,0
China,Germany,0
China,Hong_Kong,0
China,Hungary,0
China,India,0
China,Ireland,0
China,Italy,0
China,Japan,0
China,Korea,0
China,Lebanon,0
China,Malaysia,0
China,Netherlands,1287089
China,New_Zealand,0
China,Philippines,0
China,Poland,0
China,Qatar,0
China,Russia,0
China,South_Africa,0
China,Belgium,0
China,Singapore,0
China,Spain,0
China,Saudi_Arabic,0
China,Slovenia,0
China,Sweden,0
China,Switzerland,0
China,Thailand,0
China,Turkey,0
China,UAE,0
China,Ukraine,0
China,United_Kingdom,0
China,United_States,0
China,Vietnam,0
Canada,Argentina,0
Canada,Austria,0
Canada,Australia,0
Canada,Belgium,0
Canada,China,0
Canada,Canada,0
Canada,Croatia,0
Canada,Denmark,0
Canada,Finland,0
Canada,France,0
Canada,Germany,0
Canada,Hong_Kong,0
Canada,Hungary,0
Canada,India,0
Canada,Ireland,0
Canada,Italy,0
Canada,Japan,0
Canada,Korea,0
Canada,Lebanon,0
Canada,Malaysia,0
Canada,Netherlands,0
Canada,New_Zealand,0
Canada,Philippines,0
Canada,Poland,0
Canada,Qatar,0
Canada,Russia,0
Canada,South_Africa,0
Canada,Belgium,0
Canada,Singapore,0
Canada,Spain,0
Canada,Saudi_Arabic,0
Canada,Slovenia,0
Canada,Sweden,0
Canada,Switzerland,0
Canada,Thailand,0
Canada,Turkey,0
Canada,UAE,0
Canada,Ukraine,0
Canada,United_Kingdom,0
Canada,United_States,690674
Canada,Vietnam,0
Croatia,Argentina,0
Croatia,Austria,0
Croatia,Australia,0
Croatia,Belgium,0
Croatia,China,0
Croatia,Canada,0
Croatia,Croatia,0
Croatia,Denmark,0
Croatia,Finland,0
Croatia,France,9033
Croatia,Germany,0
Croatia,Hong_Kong,0
Croatia,Hungary,0
Croatia,India,0
Croatia,Ireland,0
Croatia,Italy,0
Croatia,Japan,0
Croatia,Korea,0
Croatia,Lebanon,0
Croatia,Malaysia,0
Croatia,Netherlands,0
Croatia,New_Zealand,0
Croatia,Philippines,0
Croatia,Poland,0
Croatia,Qatar,0
Croatia,Russia,0
Croatia,South_Africa,0
Croatia,Belgium,0
Croatia,Singapore,0
Croatia,Spain,0
Croatia,Saudi_Arabic,0
Croatia,Slovenia,0
Croatia,Sweden,0
Croatia,Switzerland,0
Croatia,Thailand,0
Croatia,Turkey,0
Croatia,UAE,0
Croatia,Ukraine,0
Croatia,United_Kingdom,0
Croatia,United_States,0
Croatia,Vietnam,0
Denmark,Argentina,0
Denmark,Austria,0
Denmark,Australia,0
Denmark,Belgium,0
Denmark,China,0
Denmark,Canada,0
Denmark,Croatia,0
Denmark,Denmark,0
Denmark,Finland,0
Denmark,France,44461
Denmark,Germany,0
Denmark,Hong_Kong,0
Denmark,Hungary,0
Denmark,India,0
Denmark,Ireland,0
Denmark,Italy,0
Denmark,Japan,0
Denmark,Korea,0
Denmark,Lebanon,0
Denmark,Malaysia,0
Denmark,Netherlands,0
Denmark,New_Zealand,0
Denmark,Philippines,0
Denmark,Poland,0
Denmark,Qatar,0
Denmark,Russia,0
Denmark,South_Africa,0
Denmark,Belgium,0
Denmark,Singapore,0
Denmark,Spain,0
Denmark,Saudi_Arabic,0
Denmark,Slovenia,0
Denmark,Sweden,0
Denmark,Switzerland,0
Denmark,Thailand,0
Denmark,Turkey,0
Denmark,UAE,0
Denmark,Ukraine,0
Denmark,United_Kingdom,0
Denmark,United_States,0
Denmark,Vietnam,0
Finland,Argentina,0
Finland,Austria,0
Finland,Australia,0
Finland,Belgium,0
Finland,China,0
Finland,Canada,0
Finland,Croatia,0
Finland,Denmark,0
Finland,Finland,0
Finland,France,350032
Finland,Germany,0
Finland,Hong_Kong,0
Finland,Hungary,0
Finland,India,0
Finland,Ireland,0
Finland,Italy,0
Finland,Japan,0
Finland,Korea,0
Finland,Lebanon,0
Finland,Malaysia,0
Finland,Netherlands,0
Finland,New_Zealand,0
Finland,Philippines,0
Finland,Poland,0
Finland,Qatar,0
Finland,Russia,0
Finland,South_Africa,0
Finland,Belgium,0
Finland,Singapore,0
Finland,Spain,0
Finland,Saudi_Arabic,0
Finland,Slovenia,0
Finland,Sweden,0
Finland,Switzerland,0
Finland,Thailand,0
Finland,Turkey,0
Finland,UAE,0
Finland,Ukraine,0
Finland,United_Kingdom,0
Finland,United_States,0
Finland,Vietnam,0
France,Argentina,0
France,Austria,0
France,Australia,0
France,Belgium,0
France,China,0
France,Canada,0
France,Croatia,0
France,Denmark,0
France,Finland,0
France,France,4348466
France,Germany,0
France,Hong_Kong,0
France,Hungary,0
France,India,0
France,Ireland,0
France,Italy,0
France,Japan,0
France,Korea,0
France,Lebanon,0
France,Malaysia,0
France,Netherlands,0
France,New_Zealand,0
France,Philippines,0
France,Poland,0
France,Qatar,0
France,Russia,0
France,South_Africa,0
France,Belgium,0
France,Singapore,0
France,Spain,0
France,Saudi_Arabic,0
France,Slovenia,0
France,Sweden,0
France,Switzerland,0
France,Thailand,0
France,Turkey,0
France,UAE,0
France,Ukraine,0
France,United_Kingdom,0
France,United_States,7123197
France,Vietnam,0
Germany,Argentina,0
Germany,Austria,0
Germany,Australia,0
Germany,Belgium,0
Germany,China,0
Germany,Canada,0
Germany,Croatia,0
Germany,Denmark,0
Germany,Finland,0
Germany,France,1617851
Germany,Germany,0
Germany,Hong_Kong,0
Germany,Hungary,0
Germany,India,0
Germany,Ireland,0
Germany,Italy,0
Germany,Japan,0
Germany,Korea,0
Germany,Lebanon,0
Germany,Malaysia,0
Germany,Netherlands,0
Germany,New_Zealand,0
Germany,Philippines,0
Germany,Poland,0
Germany,Qatar,0
Germany,Russia,0
Germany,South_Africa,0
Germany,Belgium,0
Germany,Singapore,0
Germany,Spain,0
Germany,Saudi_Arabic,0
Germany,Slovenia,0
Germany,Sweden,0
Germany,Switzerland,0
Germany,Thailand,0
Germany,Turkey,0
Germany,UAE,0
Germany,Ukraine,0
Germany,United_Kingdom,0
Germany,United_States,0
Germany,Vietnam,0
Hong_Kong,Argentina,0
Hong_Kong,Austria,0
Hong_Kong,Australia,0
Hong_Kong,Belgium,0
Hong_Kong,China,0
Hong_Kong,Canada,0
Hong_Kong,Croatia,0
Hong_Kong,Denmark,0
Hong_Kong,Finland,0
Hong_Kong,France,0
Hong_Kong,Germany,0
Hong_Kong,Hong_Kong,0
Hong_Kong,Hungary,0
Hong_Kong,India,0
Hong_Kong,Ireland,0
Hong_Kong,Italy,0
Hong_Kong,Japan,0
Hong_Kong,Korea,0
Hong_Kong,Lebanon,0
Hong_Kong,Malaysia,0
Hong_Kong,Netherlands,253638
Hong_Kong,New_Zealand,0
Hong_Kong,Philippines,0
Hong_Kong,Poland,0
Hong_Kong,Qatar,0
Hong_Kong,Russia,0
Hong_Kong,South_Africa,0
Hong_Kong,Belgium,0
Hong_Kong,Singapore,101265
Hong_Kong,Spain,0
Hong_Kong,Saudi_Arabic,0
Hong_Kong,Slovenia,0
Hong_Kong,Sweden,0
Hong_Kong,Switzerland,0
Hong_Kong,Thailand,0
Hong_Kong,Turkey,0
Hong_Kong,UAE,0
Hong_Kong,Ukraine,0
Hong_Kong,United_Kingdom,0
Hong_Kong,United_States,0
Hong_Kong,Vietnam,0
Hungary,Argentina,0
Hungary,Austria,0
Hungary,Australia,0
Hungary,Belgium,0
Hungary,China,0
Hungary,Canada,0
Hungary,Croatia,0
Hungary,Denmark,0
Hungary,Finland,0
Hungary,France,17590
Hungary,Germany,0
Hungary,Hong_Kong,0
Hungary,Hungary,0
Hungary,India,0
Hungary,Ireland,0
Hungary,Italy,0
Hungary,Japan,0
Hungary,Korea,0
Hungary,Lebanon,0
Hungary,Malaysia,0
Hungary,Netherlands,0
Hungary,New_Zealand,0
Hungary,Philippines,0
Hungary,Poland,0
Hungary,Qatar,0
Hungary,Russia,0
Hungary,South_Africa,0
Hungary,Belgium,0
Hungary,Singapore,0
Hungary,Spain,0
Hungary,Saudi_Arabic,0
Hungary,Slovenia,0
Hungary,Sweden,0
Hungary,Switzerland,0
Hungary,Thailand,0
Hungary,Turkey,0
Hungary,UAE,0
Hungary,Ukraine,0
Hungary,United_Kingdom,0
Hungary,United_States,0
Hungary,Vietnam,0
India,Argentina,0
India,Austria,0
India,Australia,0
India,Belgium,0
India,China,0
India,Canada,0
India,Croatia,0
India,Denmark,0
India,Finland,0
India,France,0
India,Germany,0
India,Hong_Kong,0
India,Hungary,0
India,India,0
India,Ireland,0
India,Italy,0
India,Japan,0
India,Korea,0
India,Lebanon,0
India,Malaysia,0
India,Netherlands,186816
India,New_Zealand,0
India,Philippines,0
India,Poland,0
India,Qatar,0
India,Russia,0
India,South_Africa,0
India,Belgium,0
India,Singapore,0
India,Spain,0
India,Saudi_Arabic,0
India,Slovenia,0
India,Sweden,0
India,Switzerland,0
India,Thailand,0
India,Turkey,0
India,UAE,0
India,Ukraine,0
India,United_Kingdom,0
India,United_States,0
India,Vietnam,0
Ireland,Argentina,0
Ireland,Austria,0
Ireland,Australia,0
Ireland,Belgium,0
Ireland,China,0
Ireland,Canada,0
Ireland,Croatia,0
Ireland,Denmark,0
Ireland,Finland,0
Ireland,France,175243
Ireland,Germany,0
Ireland,Hong_Kong,0
Ireland,Hungary,0
Ireland,India,0
Ireland,Ireland,0
Ireland,Italy,0
Ireland,Japan,0
Ireland,Korea,0
Ireland,Lebanon,0
Ireland,Malaysia,0
Ireland,Netherlands,0
Ireland,New_Zealand,0
Ireland,Philippines,0
Ireland,Poland,0
Ireland,Qatar,0
Ireland,Russia,0
Ireland,South_Africa,0
Ireland,Belgium,0
Ireland,Singapore,0
Ireland,Spain,0
Ireland,Saudi_Arabic,0
Ireland,Slovenia,0
Ireland,Sweden,0
Ireland,Switzerland,0
Ireland,Thailand,0
Ireland,Turkey,0
Ireland,UAE,0
Ireland,Ukraine,0
Ireland,United_Kingdom,0
Ireland,United_States,0
Ireland,Vietnam,0
Italy,Argentina,0
Italy,Austria,0
Italy,Australia,0
Italy,Belgium,0
Italy,China,0
Italy,Canada,0
Italy,Croatia,0
Italy,Denmark,0
Italy,Finland,0
Italy,France,361977
Italy,Germany,0
Italy,Hong_Kong,0
Italy,Hungary,0
Italy,India,0
Italy,Ireland,0
Italy,Italy,0
Italy,Japan,0
Italy,Korea,0
Italy,Lebanon,0
Italy,Malaysia,0
Italy,Netherlands,0
Italy,New_Zealand,0
Italy,Philippines,0
Italy,Poland,0
Italy,Qatar,0
Italy,Russia,0
Italy,South_Africa,0
Italy,Belgium,0
Italy,Singapore,0
Italy,Spain,0
Italy,Saudi_Arabic,0
Italy,Slovenia,0
Italy,Sweden,0
Italy,Switzerland,0
Italy,Thailand,0
Italy,Turkey,0
Italy,UAE,0
Italy,Ukraine,0
Italy,United_Kingdom,0
Italy,United_States,0
Italy,Vietnam,0
Japan,Argentina,0
Japan,Austria,0
Japan,Australia,0
Japan,Belgium,0
Japan,China,0
Japan,Canada,0
Japan,Croatia,0
Japan,Denmark,0
Japan,Finland,0
Japan,France,0
Japan,Germany,0
Japan,Hong_Kong,0
Japan,Hungary,0
Japan,India,0
Japan,Ireland,0
Japan,Italy,0
Japan,Japan,0
Japan,Korea,0
Japan,Lebanon,0
Japan,Malaysia,0
Japan,Netherlands,771919
Japan,New_Zealand,0
Japan,Philippines,0
Japan,Poland,0
Japan,Qatar,0
Japan,Russia,0
Japan,South_Africa,0
Japan,Belgium,0
Japan,Singapore,0
Japan,Spain,0
Japan,Saudi_Arabic,0
Japan,Slovenia,0
Japan,Sweden,0
Japan,Switzerland,0
Japan,Thailand,0
Japan,Turkey,0
Japan,UAE,0
Japan,Ukraine,0
Japan,United_Kingdom,0
Japan,United_States,102131
Japan,Vietnam,0
Korea,Argentina,0
Korea,Austria,0
Korea,Australia,0
Korea,Belgium,0
Korea,China,0
Korea,Canada,0
Korea,Croatia,0
Korea,Denmark,0
Korea,Finland,0
Korea,France,0
Korea,Germany,0
Korea,Hong_Kong,0
Korea,Hungary,0
Korea,India,0
Korea,Ireland,0
Korea,Italy,0
Korea,Japan,0
Korea,Korea,0
Korea,Lebanon,0
Korea,Malaysia,0
Korea,Netherlands,892717
Korea,New_Zealand,0
Korea,Philippines,0
Korea,Poland,0
Korea,Qatar,0
Korea,Russia,0
Korea,South_Africa,0
Korea,Belgium,0
Korea,Singapore,0
Korea,Spain,0
Korea,Saudi_Arabic,0
Korea,Slovenia,0
Korea,Sweden,0
Korea,Switzerland,0
Korea,Thailand,0
Korea,Turkey,0
Korea,UAE,0
Korea,Ukraine,0
Korea,United_Kingdom,0
Korea,United_States,0
Korea,Vietnam,0
Lebanon,Argentina,0
Lebanon,Austria,0
Lebanon,Australia,0
Lebanon,Belgium,0
Lebanon,China,0
Lebanon,Canada,0
Lebanon,Croatia,0
Lebanon,Denmark,0
Lebanon,Finland,0
Lebanon,France,31231
Lebanon,Germany,0
Lebanon,Hong_Kong,0
Lebanon,Hungary,0
Lebanon,India,0
Lebanon,Ireland,0
Lebanon,Italy,0
Lebanon,Japan,0
Lebanon,Korea,0
Lebanon,Lebanon,0
Lebanon,Malaysia,0
Lebanon,Netherlands,0
Lebanon,New_Zealand,0
Lebanon,Philippines,0
Lebanon,Poland,0
Lebanon,Qatar,0
Lebanon,Russia,0
Lebanon,South_Africa,0
Lebanon,Belgium,0
Lebanon,Singapore,0
Lebanon,Spain,0
Lebanon,Saudi_Arabic,0
Lebanon,Slovenia,0
Lebanon,Sweden,0
Lebanon,Switzerland,0
Lebanon,Thailand,0
Lebanon,Turkey,0
Lebanon,UAE,0
Lebanon,Ukraine,0
Lebanon,United_Kingdom,0
Lebanon,United_States,0
Lebanon,Vietnam,0
Malaysia,Argentina,0
Malaysia,Austria,0
Malaysia,Australia,0
Malaysia,Belgium,0
Malaysia,China,0
Malaysia,Canada,0
Malaysia,Croatia,0
Malaysia,Denmark,0
Malaysia,Finland,0
Malaysia,France,0
Malaysia,Germany,0
Malaysia,Hong_Kong,0
Malaysia,Hungary,0
Malaysia,India,0
Malaysia,Ireland,0
Malaysia,Italy,0
Malaysia,Japan,0
Malaysia,Korea,0
Malaysia,Lebanon,0
Malaysia,Malaysia,0
Malaysia,Netherlands,127263
Malaysia,New_Zealand,0
Malaysia,Philippines,0
Malaysia,Poland,0
Malaysia,Qatar,0
Malaysia,Russia,0
Malaysia,South_Africa,0
Malaysia,Belgium,0
Malaysia,Singapore,0
Malaysia,Spain,0
Malaysia,Saudi_Arabic,0
Malaysia,Slovenia,0
Malaysia,Sweden,0
Malaysia,Switzerland,0
Malaysia,Thailand,0
Malaysia,Turkey,0
Malaysia,UAE,0
Malaysia,Ukraine,0
Malaysia,United_Kingdom,0
Malaysia,United_States,0
Malaysia,Vietnam,0
Netherlands,Argentina,0
Netherlands,Austria,0
Netherlands,Australia,0
Netherlands,Belgium,0
Netherlands,China,0
Netherlands,Canada,0
Netherlands,Croatia,0
Netherlands,Denmark,0
Netherlands,Finland,0
Netherlands,France,1339078
Netherlands,Germany,0
Netherlands,Hong_Kong,0
Netherlands,Hungary,0
Netherlands,India,0
Netherlands,Ireland,0
Netherlands,Italy,0
Netherlands,Japan,0
Netherlands,Korea,0
Netherlands,Lebanon,0
Netherlands,Malaysia,0
Netherlands,Netherlands,0
Netherlands,New_Zealand,0
Netherlands,Philippines,0
Netherlands,Poland,0
Netherlands,Qatar,0
Netherlands,Russia,0
Netherlands,South_Africa,0
Netherlands,Belgium,0
Netherlands,Singapore,0
Netherlands,Spain,0
Netherlands,Saudi_Arabic,0
Netherlands,Slovenia,0
Netherlands,Sweden,0
Netherlands,Switzerland,0
Netherlands,Thailand,0
Netherlands,Turkey,0
Netherlands,UAE,0
Netherlands,Ukraine,0
Netherlands,United_Kingdom,0
Netherlands,United_States,1698779
Netherlands,Vietnam,0
New_Zealand,Argentina,0
New_Zealand,Austria,0
New_Zealand,Australia,0
New_Zealand,Belgium,0
New_Zealand,China,0
New_Zealand,Canada,0
New_Zealand,Croatia,0
New_Zealand,Denmark,0
New_Zealand,Finland,0
New_Zealand,France,0
New_Zealand,Germany,0
New_Zealand,Hong_Kong,0
New_Zealand,Hungary,0
New_Zealand,India,0
New_Zealand,Ireland,0
New_Zealand,Italy,0
New_Zealand,Japan,0
New_Zealand,Korea,0
New_Zealand,Lebanon,0
New_Zealand,Malaysia,0
New_Zealand,Netherlands,282321
New_Zealand,New_Zealand,0
New_Zealand,Philippines,0
New_Zealand,Poland,0
New_Zealand,Qatar,0
New_Zealand,Russia,0
New_Zealand,South_Africa,0
New_Zealand,Belgium,0
New_Zealand,Singapore,0
New_Zealand,Spain,0
New_Zealand,Saudi_Arabic,0
New_Zealand,Slovenia,0
New_Zealand,Sweden,0
New_Zealand,Switzerland,0
New_Zealand,Thailand,0
New_Zealand,Turkey,0
New_Zealand,UAE,0
New_Zealand,Ukraine,0
New_Zealand,United_Kingdom,0
New_Zealand,United_States,0
New_Zealand,Vietnam,0
Philippines,Argentina,0
Philippines,Austria,0
Philippines,Australia,0
Philippines,Belgium,0
Philippines,China,0
Philippines,Canada,0
Philippines,Croatia,0
Philippines,Denmark,0
Philippines,Finland,0
Philippines,France,0
Philippines,Germany,0
Philippines,Hong_Kong,0
Philippines,Hungary,0
Philippines,India,0
Philippines,Ireland,0
Philippines,Italy,0
Philippines,Japan,0
Philippines,Korea,0
Philippines,Lebanon,0
Philippines,Malaysia,0
Philippines,Netherlands,215542
Philippines,New_Zealand,0
Philippines,Philippines,0
Philippines,Poland,0
Philippines,Qatar,0
Philippines,Russia,0
Philippines,South_Africa,0
Philippines,Belgium,0
Philippines,Singapore,0
Philippines,Spain,0
Philippines,Saudi_Arabic,0
Philippines,Slovenia,0
Philippines,Sweden,0
Philippines,Switzerland,0
Philippines,Thailand,0
Philippines,Turkey,0
Philippines,UAE,0
Philippines,Ukraine,0
Philippines,United_Kingdom,0
Philippines,United_States,0
Philippines,Vietnam,0
Poland,Argentina,0
Poland,Austria,0
Poland,Australia,0
Poland,Belgium,0
Poland,China,0
Poland,Canada,0
Poland,Croatia,0
Poland,Denmark,0
Poland,Finland,0
Poland,France,200083
Poland,Germany,0
Poland,Hong_Kong,0
Poland,Hungary,0
Poland,India,0
Poland,Ireland,0
Poland,Italy,0
Poland,Japan,0
Poland,Korea,0
Poland,Lebanon,0
Poland,Malaysia,0
Poland,Netherlands,0
Poland,New_Zealand,0
Poland,Philippines,0
Poland,Poland,0
Poland,Qatar,0
Poland,Russia,0
Poland,South_Africa,0
Poland,Belgium,0
Poland,Singapore,0
Poland,Spain,0
Poland,Saudi_Arabic,0
Poland,Slovenia,0
Poland,Sweden,0
Poland,Switzerland,0
Poland,Thailand,0
Poland,Turkey,0
Poland,UAE,0
Poland,Ukraine,0
Poland,United_Kingdom,0
Poland,United_States,0
Poland,Vietnam,0
Qatar,Argentina,0
Qatar,Austria,0
Qatar,Australia,0
Qatar,Belgium,0
Qatar,China,0
Qatar,Canada,0
Qatar,Croatia,0
Qatar,Denmark,0
Qatar,Finland,0
Qatar,France,86628
Qatar,Germany,0
Qatar,Hong_Kong,0
Qatar,Hungary,0
Qatar,India,0
Qatar,Ireland,0
Qatar,Italy,0
Qatar,Japan,0
Qatar,Korea,0
Qatar,Lebanon,0
Qatar,Malaysia,0
Qatar,Netherlands,0
Qatar,New_Zealand,0
Qatar,Philippines,0
Qatar,Poland,0
Qatar,Qatar,0
Qatar,Russia,0
Qatar,South_Africa,0
Qatar,Belgium,0
Qatar,Singapore,0
Qatar,Spain,0
Qatar,Saudi_Arabic,0
Qatar,Slovenia,0
Qatar,Sweden,0
Qatar,Switzerland,0
Qatar,Thailand,0
Qatar,Turkey,0
Qatar,UAE,0
Qatar,Ukraine,0
Qatar,United_Kingdom,0
Qatar,United_States,0
Qatar,Vietnam,0
Russia,Argentina,0
Russia,Austria,0
Russia,Australia,0
Russia,Belgium,0
Russia,China,0
Russia,Canada,0
Russia,Croatia,0
Russia,Denmark,0
Russia,Finland,0
Russia,France,215129
Russia,Germany,0
Russia,Hong_Kong,0
Russia,Hungary,0
Russia,India,0
Russia,Ireland,0
Russia,Italy,0
Russia,Japan,0
Russia,Korea,0
Russia,Lebanon,0
Russia,Malaysia,0
Russia,Netherlands,0
Russia,New_Zealand,0
Russia,Philippines,0
Russia,Poland,0
Russia,Qatar,0
Russia,Russia,0
Russia,South_Africa,0
Russia,Belgium,0
Russia,Singapore,0
Russia,Spain,0
Russia,Saudi_Arabic,0
Russia,Slovenia,0
Russia,Sweden,0
Russia,Switzerland,0
Russia,Thailand,0
Russia,Turkey,0
Russia,UAE,0
Russia,Ukraine,0
Russia,United_Kingdom,0
Russia,United_States,0
Russia,Vietnam,0
South_Africa,Argentina,0
South_Africa,Austria,0
South_Africa,Australia,0
South_Africa,Belgium,0
South_Africa,China,0
South_Africa,Canada,0
South_Africa,Croatia,0
South_Africa,Denmark,0
South_Africa,Finland,0
South_Africa,France,0
South_Africa,Germany,0
South_Africa,Hong_Kong,0
South_Africa,Hungary,0
South_Africa,India,0
South_Africa,Ireland,0
South_Africa,Italy,0
South_Africa,Japan,0
South_Africa,Korea,0
South_Africa,Lebanon,0
South_Africa,Malaysia,0
South_Africa,Netherlands,472810
South_Africa,New_Zealand,0
South_Africa,Philippines,0
South_Africa,Poland,0
South_Africa,Qatar,0
South_Africa,Russia,0
South_Africa,South_Africa,471183
South_Africa,Belgium,0
South_Africa,Singapore,0
South_Africa,Spain,0
South_Africa,Saudi_Arabic,0
South_Africa,Slovenia,0
South_Africa,Sweden,0
South_Africa,Switzerland,0
South_Africa,Thailand,0
South_Africa,Turkey,0
South_Africa,UAE,0
South_Africa,Ukraine,0
South_Africa,United_Kingdom,0
South_Africa,United_States,0
South_Africa,Vietnam,0
Belgium,Argentina,0
Belgium,Austria,0
Belgium,Australia,0
Belgium,Belgium,0
Belgium,China,0
Belgium,Canada,0
Belgium,Croatia,0
Belgium,Denmark,0
Belgium,Finland,0
Belgium,France,41425
Belgium,Germany,0
Belgium,Hong_Kong,0
Belgium,Hungary,0
Belgium,India,0
Belgium,Ireland,0
Belgium,Italy,0
Belgium,Japan,0
Belgium,Korea,0
Belgium,Lebanon,0
Belgium,Malaysia,0
Belgium,Netherlands,0
Belgium,New_Zealand,0
Belgium,Philippines,0
Belgium,Poland,0
Belgium,Qatar,0
Belgium,Russia,0
Belgium,South_Africa,0
Belgium,Belgium,0
Belgium,Singapore,0
Belgium,Spain,0
Belgium,Saudi_Arabic,0
Belgium,Slovenia,0
Belgium,Sweden,0
Belgium,Switzerland,0
Belgium,Thailand,0
Belgium,Turkey,0
Belgium,UAE,0
Belgium,Ukraine,0
Belgium,United_Kingdom,0
Belgium,United_States,0
Belgium,Vietnam,0
Singapore,Argentina,0
Singapore,Austria,0
Singapore,Australia,0
Singapore,Belgium,0
Singapore,China,0
Singapore,Canada,0
Singapore,Croatia,0
Singapore,Denmark,0
Singapore,Finland,0
Singapore,France,0
Singapore,Germany,0
Singapore,Hong_Kong,0
Singapore,Hungary,0
Singapore,India,0
Singapore,Ireland,0
Singapore,Italy,0
Singapore,Japan,0
Singapore,Korea,0
Singapore,Lebanon,0
Singapore,Malaysia,0
Singapore,Netherlands,1086169
Singapore,New_Zealand,0
Singapore,Philippines,0
Singapore,Poland,0
Singapore,Qatar,0
Singapore,Russia,0
Singapore,South_Africa,0
Singapore,Belgium,0
Singapore,Singapore,701044
Singapore,Spain,0
Singapore,Saudi_Arabic,0
Singapore,Slovenia,0
Singapore,Sweden,0
Singapore,Switzerland,0
Singapore,Thailand,0
Singapore,Turkey,0
Singapore,UAE,0
Singapore,Ukraine,0
Singapore,United_Kingdom,0
Singapore,United_States,0
Singapore,Vietnam,0
Spain,Argentina,0
Spain,Austria,0
Spain,Australia,0
Spain,Belgium,0
Spain,China,0
Spain,Canada,0
Spain,Croatia,0
Spain,Denmark,0
Spain,Finland,0
Spain,France,362077
