payor,recipient,trans
Belgium,UAE,0
Belgium,United_Kingdom,160891
Belgium,United_States,0
Belgium,xt,0
China,Austria,0
China,Australia,0
China,Belgium,0
China,China,1106094
China,Chile,0
China,Czech_Republic,0
China,Denmark,0
China,et,0
China,Finland,0
China,France,0
China,Germany,0
China,Greece,0
China,Hong_Kong,0
China,Hungary,0
China,Indonesia,0
China,India,0
China,Ireland,0
China,Italy,0
China,la,0
China,lt,0
China,Malaysia,0
China,Mexico,0
China,Netherlands,0
China,Norway,0
China,New_Zealand,0
China,Philippines,0
China,Poland,0
China,ro,0
China,South_Africa,0
China,Singapore,3156629
China,sl,0
China,Spain,0
China,Saudi_Arabic,0
China,Sweden,0
China,Switzerland,0
China,Thailand,0
China,Taiwan,0
China,UAE,0
China,United_Kingdom,0
China,United_States,0
China,xt,0
Chile,Austria,0
Chile,Australia,0
Chile,Belgium,0
Chile,China,0
Chile,Chile,0
Chile,Czech_Republic,0
Chile,Denmark,0
Chile,et,0
Chile,Finland,0
Chile,France,0
Chile,Germany,0
Chile,Greece,0
Chile,Hong_Kong,0
Chile,Hungary,0
Chile,Indonesia,0
Chile,India,0
Chile,Ireland,0
Chile,Italy,0
Chile,la,0
Chile,lt,0
Chile,Malaysia,0
Chile,Mexico,0
Chile,Netherlands,0
Chile,Norway,0
Chile,New_Zealand,0
Chile,Philippines,0
Chile,Poland,0
Chile,ro,0
Chile,South_Africa,0
Chile,Singapore,0
Chile,sl,0
Chile,Spain,0
Chile,Saudi_Arabic,0
Chile,Sweden,0
Chile,Switzerland,0
Chile,Thailand,0
Chile,Taiwan,0
Chile,UAE,0
Chile,United_Kingdom,0
Chile,United_States,608658
Chile,xt,0
Czech_Republic,Austria,0
Czech_Republic,Australia,0
Czech_Republic,Belgium,0
Czech_Republic,China,0
Czech_Republic,Chile,0
Czech_Republic,Czech_Republic,0
Czech_Republic,Denmark,0
Czech_Republic,et,0
Czech_Republic,Finland,0
Czech_Republic,France,0
Czech_Republic,Germany,0
Czech_Republic,Greece,0
Czech_Republic,Hong_Kong,0
Czech_Republic,Hungary,0
Czech_Republic,Indonesia,0
Czech_Republic,India,0
Czech_Republic,Ireland,0
Czech_Republic,Italy,0
Czech_Republic,la,0
Czech_Republic,lt,0
Czech_Republic,Malaysia,0
Czech_Republic,Mexico,0
Czech_Republic,Netherlands,0
Czech_Republic,Norway,0
Czech_Republic,New_Zealand,0
Czech_Republic,Philippines,0
Czech_Republic,Poland,0
Czech_Republic,ro,0
Czech_Republic,South_Africa,0
Czech_Republic,Singapore,0
Czech_Republic,sl,0
Czech_Republic,Spain,0
Czech_Republic,Saudi_Arabic,0
Czech_Republic,Sweden,0
Czech_Republic,Switzerland,0
Czech_Republic,Thailand,0
Czech_Republic,Taiwan,0
Czech_Republic,UAE,0
Czech_Republic,United_Kingdom,1052566
Czech_Republic,United_States,0
Czech_Republic,xt,0
Denmark,Austria,0
Denmark,Australia,0
Denmark,Belgium,0
Denmark,China,0
Denmark,Chile,0
Denmark,Czech_Republic,0
Denmark,Denmark,0
Denmark,et,0
Denmark,Finland,0
Denmark,France,0
Denmark,Germany,0
Denmark,Greece,0
Denmark,Hong_Kong,0
Denmark,Hungary,0
Denmark,Indonesia,0
Denmark,India,0
Denmark,Ireland,0
Denmark,Italy,0
Denmark,la,0
Denmark,lt,0
Denmark,Malaysia,0
Denmark,Mexico,0
Denmark,Netherlands,0
Denmark,Norway,0
Denmark,New_Zealand,0
Denmark,Philippines,0
Denmark,Poland,0
Denmark,ro,0
Denmark,South_Africa,0
Denmark,Singapore,0
Denmark,sl,0
Denmark,Spain,0
Denmark,Saudi_Arabic,0
Denmark,Sweden,0
Denmark,Switzerland,0
Denmark,Thailand,0
Denmark,Taiwan,0
Denmark,UAE,0
Denmark,United_Kingdom,935337
Denmark,United_States,0
Denmark,xt,0
et,Austria,0
et,Australia,0
et,Belgium,0
et,China,0
et,Chile,0
et,Czech_Republic,0
et,Denmark,0
et,et,0
et,Finland,0
et,France,0
et,Germany,0
et,Greece,0
et,Hong_Kong,0
et,Hungary,0
et,Indonesia,0
et,India,0
et,Ireland,0
et,Italy,0
et,la,0
et,lt,0
et,Malaysia,0
et,Mexico,0
et,Netherlands,0
et,Norway,0
et,New_Zealand,0
et,Philippines,0
et,Poland,0
et,ro,0
et,South_Africa,0
et,Singapore,0
et,sl,0
et,Spain,0
et,Saudi_Arabic,0
et,Sweden,0
et,Switzerland,0
et,Thailand,0
et,Taiwan,0
et,UAE,0
et,United_Kingdom,24934
et,United_States,0
et,xt,0
Finland,Austria,0
Finland,Australia,0
Finland,Belgium,0
Finland,China,0
Finland,Chile,0
Finland,Czech_Republic,0
Finland,Denmark,0
Finland,et,0
Finland,Finland,0
Finland,France,0
Finland,Germany,0
Finland,Greece,0
Finland,Hong_Kong,0
Finland,Hungary,0
Finland,Indonesia,0
Finland,India,0
Finland,Ireland,0
Finland,Italy,0
Finland,la,0
Finland,lt,0
Finland,Malaysia,0
Finland,Mexico,0
Finland,Netherlands,0
Finland,Norway,0
Finland,New_Zealand,0
Finland,Philippines,0
Finland,Poland,0
Finland,ro,0
Finland,South_Africa,0
Finland,Singapore,0
Finland,sl,0
Finland,Spain,0
Finland,Saudi_Arabic,0
Finland,Sweden,0
Finland,Switzerland,0
Finland,Thailand,0
Finland,Taiwan,0
Finland,UAE,0
Finland,United_Kingdom,672332
Finland,United_States,0
Finland,xt,0
France,Austria,0
France,Australia,0
France,Belgium,0
France,China,0
France,Chile,0
France,Czech_Republic,0
France,Denmark,0
France,et,0
France,Finland,0
France,France,0
France,Germany,0
France,Greece,0
France,Hong_Kong,0
France,Hungary,0
France,Indonesia,0
France,India,0
France,Ireland,0
France,Italy,0
France,la,0
France,lt,0
France,Malaysia,0
France,Mexico,0
France,Netherlands,0
France,Norway,0
France,New_Zealand,0
France,Philippines,0
France,Poland,0
France,ro,0
France,South_Africa,0
France,Singapore,0
France,sl,0
France,Spain,0
France,Saudi_Arabic,0
France,Sweden,0
France,Switzerland,0
France,Thailand,0
France,Taiwan,0
France,UAE,0
France,United_Kingdom,1799638
France,United_States,0
France,xt,0
Germany,Austria,0
Germany,Australia,0
Germany,Belgium,0
Germany,China,0
Germany,Chile,0
Germany,Czech_Republic,0
Germany,Denmark,0
Germany,et,0
Germany,Finland,0
Germany,France,0
Germany,Germany,0
Germany,Greece,0
Germany,Hong_Kong,0
Germany,Hungary,0
Germany,Indonesia,0
Germany,India,0
Germany,Ireland,0
Germany,Italy,0
Germany,la,0
Germany,lt,0
Germany,Malaysia,0
Germany,Mexico,0
Germany,Netherlands,0
Germany,Norway,0
Germany,New_Zealand,0
Germany,Philippines,0
Germany,Poland,0
Germany,ro,0
Germany,South_Africa,0
Germany,Singapore,0
Germany,sl,0
Germany,Spain,0
Germany,Saudi_Arabic,0
Germany,Sweden,0
Germany,Switzerland,0
Germany,Thailand,0
Germany,Taiwan,0
Germany,UAE,0
Germany,United_Kingdom,4566806
Germany,United_States,0
Germany,xt,0
Greece,Austria,0
Greece,Australia,0
Greece,Belgium,0
Greece,China,0
Greece,Chile,0
Greece,Czech_Republic,0
Greece,Denmark,0
Greece,et,0
Greece,Finland,0
Greece,France,0
Greece,Germany,0
Greece,Greece,0
Greece,Hong_Kong,0
Greece,Hungary,0
Greece,Indonesia,0
Greece,India,0
Greece,Ireland,0
Greece,Italy,0
Greece,la,0
Greece,lt,0
Greece,Malaysia,0
Greece,Mexico,0
Greece,Netherlands,0
Greece,Norway,0
Greece,New_Zealand,0
Greece,Philippines,0
Greece,Poland,0
Greece,ro,0
Greece,South_Africa,0
Greece,Singapore,0
Greece,sl,0
Greece,Spain,0
Greece,Saudi_Arabic,0
Greece,Sweden,0
Greece,Switzerland,0
Greece,Thailand,0
Greece,Taiwan,0
Greece,UAE,0
Greece,United_Kingdom,321771
Greece,United_States,0
Greece,xt,0
Hong_Kong,Austria,0
Hong_Kong,Australia,0
Hong_Kong,Belgium,0
Hong_Kong,China,0
Hong_Kong,Chile,0
Hong_Kong,Czech_Republic,0
Hong_Kong,Denmark,0
Hong_Kong,et,0
Hong_Kong,Finland,0
Hong_Kong,France,0
Hong_Kong,Germany,0
Hong_Kong,Greece,0
Hong_Kong,Hong_Kong,0
Hong_Kong,Hungary,0
Hong_Kong,Indonesia,0
Hong_Kong,India,0
Hong_Kong,Ireland,0
Hong_Kong,Italy,0
Hong_Kong,la,0
Hong_Kong,lt,0
Hong_Kong,Malaysia,0
Hong_Kong,Mexico,0
Hong_Kong,Netherlands,0
Hong_Kong,Norway,0
Hong_Kong,New_Zealand,0
Hong_Kong,Philippines,0
Hong_Kong,Poland,0
Hong_Kong,ro,0
Hong_Kong,South_Africa,0
Hong_Kong,Singapore,799573
Hong_Kong,sl,0
Hong_Kong,Spain,0
Hong_Kong,Saudi_Arabic,0
Hong_Kong,Sweden,0
Hong_Kong,Switzerland,0
Hong_Kong,Thailand,0
Hong_Kong,Taiwan,0
Hong_Kong,UAE,0
Hong_Kong,United_Kingdom,0
Hong_Kong,United_States,0
Hong_Kong,xt,0
Hungary,Austria,0
Hungary,Australia,0
Hungary,Belgium,0
Hungary,China,0
Hungary,Chile,0
Hungary,Czech_Republic,0
Hungary,Denmark,0
Hungary,et,0
Hungary,Finland,0
Hungary,France,0
Hungary,Germany,0
Hungary,Greece,0
Hungary,Hong_Kong,0
Hungary,Hungary,0
Hungary,Indonesia,0
Hungary,India,0
Hungary,Ireland,0
Hungary,Italy,0
Hungary,la,0
Hungary,lt,0
Hungary,Malaysia,0
Hungary,Mexico,0
Hungary,Netherlands,0
Hungary,Norway,0
Hungary,New_Zealand,0
Hungary,Philippines,0
Hungary,Poland,0
Hungary,ro,0
Hungary,South_Africa,0
Hungary,Singapore,0
Hungary,sl,0
Hungary,Spain,0
Hungary,Saudi_Arabic,0
Hungary,Sweden,0
Hungary,Switzerland,0
Hungary,Thailand,0
Hungary,Taiwan,0
Hungary,UAE,0
Hungary,United_Kingdom,306869
Hungary,United_States,0
Hungary,xt,0
Indonesia,Austria,0
Indonesia,Australia,0
Indonesia,Belgium,0
Indonesia,China,0
Indonesia,Chile,0
Indonesia,Czech_Republic,0
Indonesia,Denmark,0
Indonesia,et,0
Indonesia,Finland,0
Indonesia,France,0
Indonesia,Germany,0
Indonesia,Greece,0
Indonesia,Hong_Kong,0
Indonesia,Hungary,0
Indonesia,Indonesia,0
Indonesia,India,0
Indonesia,Ireland,0
Indonesia,Italy,0
Indonesia,la,0
Indonesia,lt,0
Indonesia,Malaysia,0
Indonesia,Mexico,0
Indonesia,Netherlands,0
Indonesia,Norway,0
Indonesia,New_Zealand,0
Indonesia,Philippines,0
Indonesia,Poland,0
Indonesia,ro,0
Indonesia,South_Africa,0
Indonesia,Singapore,149717
Indonesia,sl,0
Indonesia,Spain,0
Indonesia,Saudi_Arabic,0
Indonesia,Sweden,0
Indonesia,Switzerland,0
Indonesia,Thailand,0
Indonesia,Taiwan,0
Indonesia,UAE,0
Indonesia,United_Kingdom,0
Indonesia,United_States,0
Indonesia,xt,0
India,Austria,0
India,Australia,0
India,Belgium,0
India,China,0
India,Chile,0
India,Czech_Republic,0
India,Denmark,0
India,et,0
India,Finland,0
India,France,0
India,Germany,0
India,Greece,0
India,Hong_Kong,0
India,Hungary,0
India,Indonesia,0
India,India,0
India,Ireland,0
India,Italy,0
India,la,0
India,lt,0
India,Malaysia,0
India,Mexico,0
India,Netherlands,0
India,Norway,0
India,New_Zealand,0
India,Philippines,0
India,Poland,0
India,ro,0
India,South_Africa,0
India,Singapore,478939
India,sl,0
India,Spain,0
India,Saudi_Arabic,0
India,Sweden,0
India,Switzerland,0
India,Thailand,0
India,Taiwan,0
India,UAE,0
India,United_Kingdom,0
India,United_States,0
India,xt,0
Ireland,Austria,0
Ireland,Australia,0
Ireland,Belgium,0
Ireland,China,0
Ireland,Chile,0
Ireland,Czech_Republic,0
Ireland,Denmark,0
Ireland,et,0
Ireland,Finland,0
Ireland,France,0
Ireland,Germany,0
Ireland,Greece,0
Ireland,Hong_Kong,0
Ireland,Hungary,0
Ireland,Indonesia,0
Ireland,India,0
Ireland,Ireland,0
Ireland,Italy,0
Ireland,la,0
Ireland,lt,0
Ireland,Malaysia,0
Ireland,Mexico,0
Ireland,Netherlands,0
Ireland,Norway,0
Ireland,New_Zealand,0
Ireland,Philippines,0
Ireland,Poland,0
Ireland,ro,0
Ireland,South_Africa,0
Ireland,Singapore,0
Ireland,sl,0
Ireland,Spain,0
Ireland,Saudi_Arabic,0
Ireland,Sweden,0
Ireland,Switzerland,0
Ireland,Thailand,0
Ireland,Taiwan,0
Ireland,UAE,0
Ireland,United_Kingdom,394114
Ireland,United_States,0
Ireland,xt,0
Italy,Austria,0
Italy,Australia,0
Italy,Belgium,0
Italy,China,0
Italy,Chile,0
Italy,Czech_Republic,0
Italy,Denmark,0
Italy,et,0
Italy,Finland,0
Italy,France,0
Italy,Germany,0
Italy,Greece,0
Italy,Hong_Kong,0
Italy,Hungary,0
Italy,Indonesia,0
Italy,India,0
Italy,Ireland,0
Italy,Italy,0
Italy,la,0
Italy,lt,0
Italy,Malaysia,0
Italy,Mexico,0
Italy,Netherlands,0
Italy,Norway,0
Italy,New_Zealand,0
Italy,Philippines,0
Italy,Poland,0
Italy,ro,0
Italy,South_Africa,0
Italy,Singapore,0
Italy,sl,0
Italy,Spain,0
Italy,Saudi_Arabic,0
Italy,Sweden,0
Italy,Switzerland,0
Italy,Thailand,0
Italy,Taiwan,0
Italy,UAE,0
Italy,United_Kingdom,1425840
Italy,United_States,0
Italy,xt,0
la,Austria,0
la,Australia,0
la,Belgium,0
la,China,0
la,Chile,0
la,Czech_Republic,0
la,Denmark,0
la,et,0
la,Finland,0
la,France,0
la,Germany,0
la,Greece,0
la,Hong_Kong,0
la,Hungary,0
la,Indonesia,0
la,India,0
la,Ireland,0
la,Italy,0
la,la,0
la,lt,0
la,Malaysia,0
la,Mexico,0
la,Netherlands,0
la,Norway,0
la,New_Zealand,0
la,Philippines,0
la,Poland,0
la,ro,0
la,South_Africa,0
la,Singapore,0
la,sl,0
la,Spain,0
la,Saudi_Arabic,0
la,Sweden,0
la,Switzerland,0
la,Thailand,0
la,Taiwan,0
la,UAE,0
la,United_Kingdom,70086
la,United_States,0
la,xt,0
lt,Austria,0
lt,Australia,0
lt,Belgium,0
lt,China,0
lt,Chile,0
lt,Czech_Republic,0
lt,Denmark,0
lt,et,0
lt,Finland,0
lt,France,0
lt,Germany,0
lt,Greece,0
lt,Hong_Kong,0
lt,Hungary,0
lt,Indonesia,0
lt,India,0
lt,Ireland,0
lt,Italy,0
lt,la,0
lt,lt,0
lt,Malaysia,0
lt,Mexico,0
lt,Netherlands,0
lt,Norway,0
lt,New_Zealand,0
lt,Philippines,0
lt,Poland,0
lt,ro,0
lt,South_Africa,0
lt,Singapore,0
lt,sl,0
lt,Spain,0
lt,Saudi_Arabic,0
lt,Sweden,0
lt,Switzerland,0
lt,Thailand,0
lt,Taiwan,0
lt,UAE,0
lt,United_Kingdom,96959
lt,United_States,0
lt,xt,0
Malaysia,Austria,0
Malaysia,Australia,0
Malaysia,Belgium,0
Malaysia,China,0
Malaysia,Chile,0
Malaysia,Czech_Republic,0
Malaysia,Denmark,0
Malaysia,et,0
Malaysia,Finland,0
Malaysia,France,0
Malaysia,Germany,0
Malaysia,Greece,0
Malaysia,Hong_Kong,0
Malaysia,Hungary,0
Malaysia,Indonesia,0
Malaysia,India,0
Malaysia,Ireland,0
Malaysia,Italy,0
Malaysia,la,0
Malaysia,lt,0
Malaysia,Malaysia,0
Malaysia,Mexico,0
Malaysia,Netherlands,0
Malaysia,Norway,0
Malaysia,New_Zealand,0
Malaysia,Philippines,0
Malaysia,Poland,0
Malaysia,ro,0
Malaysia,South_Africa,0
Malaysia,Singapore,315881
Malaysia,sl,0
Malaysia,Spain,0
Malaysia,Saudi_Arabic,0
Malaysia,Sweden,0
Malaysia,Switzerland,0
Malaysia,Thailand,0
Malaysia,Taiwan,0
Malaysia,UAE,0
Malaysia,United_Kingdom,0
Malaysia,United_States,0
Malaysia,xt,0
Mexico,Austria,0
Mexico,Australia,0
Mexico,Belgium,0
Mexico,China,0
Mexico,Chile,0
Mexico,Czech_Republic,0
Mexico,Denmark,0
Mexico,et,0
Mexico,Finland,0
Mexico,France,0
Mexico,Germany,0
Mexico,Greece,0
Mexico,Hong_Kong,0
Mexico,Hungary,0
Mexico,Indonesia,0
Mexico,India,0
Mexico,Ireland,0
Mexico,Italy,0
Mexico,la,0
Mexico,lt,0
Mexico,Malaysia,0
Mexico,Mexico,0
Mexico,Netherlands,0
Mexico,Norway,0
Mexico,New_Zealand,0
Mexico,Philippines,0
Mexico,Poland,0
Mexico,ro,0
Mexico,South_Africa,0
Mexico,Singapore,0
Mexico,sl,0
Mexico,Spain,0
Mexico,Saudi_Arabic,0
Mexico,Sweden,0
Mexico,Switzerland,0
Mexico,Thailand,0
Mexico,Taiwan,0
Mexico,UAE,0
Mexico,United_Kingdom,0
Mexico,United_States,655306
Mexico,xt,0
Netherlands,Austria,0
Netherlands,Australia,0
Netherlands,Belgium,0
Netherlands,China,0
Netherlands,Chile,0
Netherlands,Czech_Republic,0
Netherlands,Denmark,0
Netherlands,et,0
Netherlands,Finland,0
Netherlands,France,0
Netherlands,Germany,0
Netherlands,Greece,0
Netherlands,Hong_Kong,0
Netherlands,Hungary,0
Netherlands,Indonesia,0
Netherlands,India,0
Netherlands,Ireland,0
Netherlands,Italy,0
Netherlands,la,0
Netherlands,lt,0
Netherlands,Malaysia,0
Netherlands,Mexico,0
Netherlands,Netherlands,0
Netherlands,Norway,0
Netherlands,New_Zealand,0
Netherlands,Philippines,0
Netherlands,Poland,0
Netherlands,ro,0
Netherlands,South_Africa,0
Netherlands,Singapore,0
Netherlands,sl,0
Netherlands,Spain,0
Netherlands,Saudi_Arabic,0
Netherlands,Sweden,0
Netherlands,Switzerland,0
Netherlands,Thailand,0
Netherlands,Taiwan,0
Netherlands,UAE,0
Netherlands,United_Kingdom,584002
Netherlands,United_States,0
Netherlands,xt,0
Norway,Austria,0
Norway,Australia,0
Norway,Belgium,0
Norway,China,0
Norway,Chile,0
Norway,Czech_Republic,0
Norway,Denmark,0
Norway,et,0
Norway,Finland,0
Norway,France,0
Norway,Germany,0
Norway,Greece,0
Norway,Hong_Kong,0
Norway,Hungary,0
Norway,Indonesia,0
Norway,India,0
Norway,Ireland,0
Norway,Italy,0
Norway,la,0
Norway,lt,0
Norway,Malaysia,0
Norway,Mexico,0
Norway,Netherlands,0
Norway,Norway,0
Norway,New_Zealand,0
Norway,Philippines,0
Norway,Poland,0
Norway,ro,0
Norway,South_Africa,0
Norway,Singapore,0
Norway,sl,0
Norway,Spain,0
Norway,Saudi_Arabic,0
Norway,Sweden,0
Norway,Switzerland,0
Norway,Thailand,0
Norway,Taiwan,0
Norway,UAE,0
Norway,United_Kingdom,576531
Norway,United_States,0
Norway,xt,0
New_Zealand,Austria,0
New_Zealand,Australia,0
New_Zealand,Belgium,0
New_Zealand,China,0
New_Zealand,Chile,0
New_Zealand,Czech_Republic,0
New_Zealand,Denmark,0
New_Zealand,et,0
New_Zealand,Finland,0
New_Zealand,France,0
New_Zealand,Germany,0
New_Zealand,Greece,0
New_Zealand,Hong_Kong,0
New_Zealand,Hungary,0
New_Zealand,Indonesia,0
New_Zealand,India,0
New_Zealand,Ireland,0
New_Zealand,Italy,0
New_Zealand,la,0
New_Zealand,lt,0
New_Zealand,Malaysia,0
New_Zealand,Mexico,0
New_Zealand,Netherlands,0
New_Zealand,Norway,0
New_Zealand,New_Zealand,0
New_Zealand,Philippines,0
New_Zealand,Poland,0
New_Zealand,ro,0
New_Zealand,South_Africa,0
New_Zealand,Singapore,1091366
New_Zealand,sl,0
New_Zealand,Spain,0
New_Zealand,Saudi_Arabic,0
New_Zealand,Sweden,0
New_Zealand,Switzerland,0
New_Zealand,Thailand,0
New_Zealand,Taiwan,0
New_Zealand,UAE,0
New_Zealand,United_Kingdom,0
New_Zealand,United_States,0
New_Zealand,xt,0
Philippines,Austria,0
Philippines,Australia,0
Philippines,Belgium,0
Philippines,China,0
Philippines,Chile,0
Philippines,Czech_Republic,0
Philippines,Denmark,0
Philippines,et,0
Philippines,Finland,0
Philippines,France,0
Philippines,Germany,0
Philippines,Greece,0
Philippines,Hong_Kong,0
Philippines,Hungary,0
Philippines,Indonesia,0
Philippines,India,0
Philippines,Ireland,0
Philippines,Italy,0
Philippines,la,0
Philippines,lt,0
Philippines,Malaysia,0
Philippines,Mexico,0
Philippines,Netherlands,0
Philippines,Norway,0
Philippines,New_Zealand,0
Philippines,Philippines,0
Philippines,Poland,0
Philippines,ro,0
Philippines,South_Africa,0
Philippines,Singapore,120039
Philippines,sl,0
Philippines,Spain,0
Philippines,Saudi_Arabic,0
Philippines,Sweden,0
Philippines,Switzerland,0
Philippines,Thailand,0
Philippines,Taiwan,0
Philippines,UAE,0
Philippines,United_Kingdom,0
Philippines,United_States,0
Philippines,xt,0
Poland,Austria,0
Poland,Australia,0
Poland,Belgium,0
Poland,China,0
Poland,Chile,0
Poland,Czech_Republic,0
Poland,Denmark,0
Poland,et,0
Poland,Finland,0
Poland,France,0
Poland,Germany,0
Poland,Greece,0
Poland,Hong_Kong,0
Poland,Hungary,0
Poland,Indonesia,0
Poland,India,0
Poland,Ireland,0
Poland,Italy,0
Poland,la,0
Poland,lt,0
Poland,Malaysia,0
Poland,Mexico,0
Poland,Netherlands,0
Poland,Norway,0
Poland,New_Zealand,0
Poland,Philippines,0
Poland,Poland,0
Poland,ro,0
Poland,South_Africa,0
Poland,Singapore,0
Poland,sl,0
Poland,Spain,0
Poland,Saudi_Arabic,0
Poland,Sweden,0
Poland,Switzerland,0
Poland,Thailand,0
Poland,Taiwan,0
Poland,UAE,0
Poland,United_Kingdom,831598
Poland,United_States,0
Poland,xt,0
ro,Austria,0
ro,Australia,0
ro,Belgium,0
ro,China,0
ro,Chile,0
ro,Czech_Republic,0
ro,Denmark,0
ro,et,0
ro,Finland,0
ro,France,0
ro,Germany,0
ro,Greece,0
ro,Hong_Kong,0
ro,Hungary,0
ro,Indonesia,0
ro,India,0
ro,Ireland,0
ro,Italy,0
ro,la,0
ro,lt,0
ro,Malaysia,0
ro,Mexico,0
ro,Netherlands,0
ro,Norway,0
ro,New_Zealand,0
ro,Philippines,0
ro,Poland,0
ro,ro,0
ro,South_Africa,0
ro,Singapore,0
ro,sl,0
ro,Spain,0
ro,Saudi_Arabic,0
ro,Sweden,0
ro,Switzerland,0
ro,Thailand,0
ro,Taiwan,0
ro,UAE,0
ro,United_Kingdom,103225
ro,United_States,0
ro,xt,0
South_Africa,Austria,0
South_Africa,Australia,0
South_Africa,Belgium,0
South_Africa,China,0
South_Africa,Chile,0
South_Africa,Czech_Republic,0
South_Africa,Denmark,0
South_Africa,et,0
South_Africa,Finland,0
South_Africa,France,0
South_Africa,Germany,0
South_Africa,Greece,0
South_Africa,Hong_Kong,0
South_Africa,Hungary,0
South_Africa,Indonesia,0
South_Africa,India,0
South_Africa,Ireland,0
South_Africa,Italy,0
South_Africa,la,0
South_Africa,lt,0
South_Africa,Malaysia,0
South_Africa,Mexico,0
South_Africa,Netherlands,0
South_Africa,Norway,0
South_Africa,New_Zealand,0
South_Africa,Philippines,0
South_Africa,Poland,0
South_Africa,ro,0
South_Africa,South_Africa,204168
South_Africa,Singapore,0
South_Africa,sl,0
South_Africa,Spain,0
South_Africa,Saudi_Arabic,0
South_Africa,Sweden,0
South_Africa,Switzerland,0
South_Africa,Thailand,0
South_Africa,Taiwan,0
South_Africa,UAE,0
South_Africa,United_Kingdom,0
South_Africa,United_States,0
South_Africa,xt,0
Singapore,Austria,0
Singapore,Australia,0
Singapore,Belgium,0
Singapore,China,0
Singapore,Chile,0
Singapore,Czech_Republic,0
Singapore,Denmark,0
Singapore,et,0
Singapore,Finland,0
Singapore,France,0
Singapore,Germany,0
Singapore,Greece,0
Singapore,Hong_Kong,0
Singapore,Hungary,0
Singapore,Indonesia,0
Singapore,India,0
Singapore,Ireland,0
Singapore,Italy,0
Singapore,la,0
Singapore,lt,0
Singapore,Malaysia,0
Singapore,Mexico,0
Singapore,Netherlands,0
Singapore,Norway,0
Singapore,New_Zealand,0
Singapore,Philippines,0
Singapore,Poland,0
Singapore,ro,0
Singapore,South_Africa,0
Singapore,Singapore,469126
Singapore,sl,0
Singapore,Spain,0
Singapore,Saudi_Arabic,0
Singapore,Sweden,0
Singapore,Switzerland,0
Singapore,Thailand,0
Singapore,Taiwan,0
Singapore,UAE,0
Singapore,United_Kingdom,0
Singapore,United_States,0
Singapore,xt,0
sl,Austria,0
sl,Australia,0
sl,Belgium,0
sl,China,0
sl,Chile,0
sl,Czech_Republic,0
sl,Denmark,0
sl,et,0
sl,Finland,0
sl,France,0
sl,Germany,0
sl,Greece,0
sl,Hong_Kong,0
sl,Hungary,0
sl,Indonesia,0
sl,India,0
sl,Ireland,0
sl,Italy,0
sl,la,0
sl,lt,0
sl,Malaysia,0
sl,Mexico,0
sl,Netherlands,0
sl,Norway,0
